Ubicacion,Fallo,Promedio_Horas_Entre_Fallos_por_mes,Promedio_Temperatura_C,Promedio_Vibracion_mm_s,Promedio_Horas_Operativas,Tipo_Equipo,Fabricante,Modelo,Potencia_kW,Horas_Recomendadas_Revision
Planta Este,1,158.0,88.77,4.84,8.98638888888889,Compresor,Siemens,Y200,4265.0,1.5730555555555557
Planta Oeste,1,127.0,98.21666666666665,3.5799999999999996,5.1002777777777775,Transformador,GE,X100,4783.0,1.5344444444444445
Planta Sur,1,97.0,76.63,4.74,19.77111111111111,Transformador,Schneider,X100,968.0,0.5827777777777777
Planta Norte,1,2069.0,132.57,0.41,0.0375,Transformador,Siemens,M400,791.0,0.5586111111111111
Planta Este,1,478.0,50.49,2.94,18.545,Generador,GE,Y200,1926.0,0.9102777777777777
Planta Sur,1,960.0,116.415,2.14,8.274444444444445,Generador,Schneider,X100,2565.0,2.6038888888888887
Planta Oeste,1,319.0,107.85,3.71,8.83611111111111,Motor,ABB,X100,3607.0,0.9872222222222222
Planta Sur,1,896.0,79.54,2.49,24.26861111111111,Motor,ABB,Z300,2560.0,0.3055555555555556
Planta Este,1,1939.0,101.08999999999999,2.54,10.280277777777778,Transformador,Siemens,X100,1626.0,1.256388888888889
Planta Este,1,1077.0,128.18,3.075,1.9519444444444445,Generador,Siemens,M400,2931.0,0.1413888888888889
Planta Norte,1,99.0,51.99,0.58,5.7444444444444445,Motor,GE,Y200,1839.0,1.5772222222222223
Planta Sur,1,100.0,52.79,0.6,11.954722222222221,Motor,Schneider,Z300,2355.0,1.7438888888888888
Planta Sur,1,2110.0,132.03,3.38,16.41847222222222,Generador,Schneider,Y200,1018.0,2.19
Planta Este,1,6058.0,110.155,3.09,10.59375,Generador,GE,M400,4989.0,1.313611111111111
Planta Norte,1,1954.0,56.885000000000005,2.235,10.670972222222222,Motor,Schneider,Z300,396.0,1.4708333333333334
Planta Norte,1,2345.0,92.265,1.79,15.825972222222223,Compresor,ABB,X100,3113.0,0.3997222222222222
Planta Norte,1,80.0,99.35,0.37,20.01361111111111,Generador,GE,Y200,3432.0,2.281388888888889
Planta Oeste,1,931.0,95.71333333333332,4.196666666666666,24.900185185185187,Compresor,GE,X100,4722.0,2.683333333333333
Planta Este,1,85.0,145.84,2.105,16.569861111111113,Transformador,GE,X100,4003.0,1.39
Planta Sur,1,257.0,121.0,1.225,12.210277777777778,Compresor,Schneider,M400,3407.0,1.4108333333333334
Planta Sur,1,116.0,116.11000000000001,1.08,21.98472222222222,Compresor,Siemens,Y200,756.0,2.2983333333333333
Planta Este,1,317.0,71.33,2.2600000000000002,8.50212962962963,Transformador,Siemens,Z300,1881.0,1.3586111111111112
Planta Este,1,83.0,145.62,4.97,19.84777777777778,Generador,Schneider,X100,4762.0,2.2066666666666666
Planta Norte,1,806.0,90.32,3.1566666666666663,9.538611111111111,Motor,ABB,Y200,4463.0,2.4591666666666665
Planta Este,1,1076.0,78.43,2.73,25.19527777777778,Compresor,GE,M400,378.0,1.8186111111111112
Planta Este,1,1068.0,99.12333333333333,1.0433333333333332,7.438425925925926,Transformador,GE,Y200,3653.0,2.3519444444444444
Planta Sur,1,318.0,68.76,4.38,14.551388888888889,Transformador,Siemens,Z300,976.0,2.1638888888888888
Planta Oeste,1,91.0,81.62,2.54,13.755833333333333,Compresor,GE,M400,3598.0,2.2394444444444446
Planta Oeste,1,559.0,277.88,1.12,15.116666666666667,Transformador,GE,Y200,4404.0,0.9458333333333333
Planta Sur,1,86.0,87.52,2.685,17.44625,Transformador,GE,Y200,2825.0,0.8552777777777778
Planta Norte,1,36.0,95.71333333333332,4.196666666666666,24.900185185185187,Compresor,GE,X100,4722.0,2.683333333333333
Planta Norte,1,2811.0,136.75666666666666,0.8233333333333333,13.524814814814816,Motor,Schneider,X100,1965.0,0.34305555555555556
Planta Sur,1,1209.0,131.44,3.81,11.52111111111111,Generador,Schneider,Y200,2895.0,0.9072222222222223
Planta Oeste,1,164.0,94.605,3.7749999999999995,12.188888888888888,Compresor,Siemens,X100,11976.5,1.7919444444444443
Planta Norte,1,2596.0,108.62,1.635,5.994722222222222,Generador,Schneider,X100,4059.0,2.7463888888888888
Planta Sur,1,1769.0,80.43,4.82,3.5452777777777778,Motor,ABB,X100,4447.0,0.5669444444444445
Planta Oeste,1,858.0,92.38,2.245,15.888472222222223,Generador,GE,Y200,3960.0,2.6358333333333333
Planta Norte,1,989.0,105.88,1.335,17.635,Generador,GE,X100,2157.0,0.8841666666666667
Planta Oeste,1,957.0,100.52,3.56,27.45277777777778,Transformador,ABB,X100,2617.0,2.2752777777777777
Planta Norte,1,172.0,86.74000000000001,1.315,16.801388888888887,Generador,GE,M400,625.0,2.1841666666666666
Planta Este,1,693.0,131.6,1.37,9.9725,Compresor,ABB,Z300,4546.0,0.5725
Planta Sur,1,5787.0,56.17,4.48,14.823888888888888,Compresor,GE,M400,3918.0,0.5522222222222222
Planta Sur,1,4041.0,121.4,2.96,14.126527777777778,Generador,ABB,M400,2796.0,0.47694444444444445
Planta Sur,1,2005.0,114.205,4.545,13.633333333333333,Generador,Schneider,Y200,3138.0,1.775
Planta Este,1,373.0,58.26,3.97,20.253888888888888,Transformador,Siemens,Z300,855.0,1.0247222222222223
Planta Oeste,1,749.0,84.55199999999999,2.984,14.259555555555556,Motor,GE,M400,4223.0,0.4836111111111111
Planta Norte,1,2002.0,84.61,1.57,2.537777777777778,Motor,Siemens,Y200,3461.0,2.091388888888889
Planta Oeste,1,1152.0,138.61,1.98,5.724166666666667,Compresor,Siemens,Y200,4845.0,0.44916666666666666
Planta Oeste,1,2491.0,111.91000000000001,1.2166666666666666,12.021851851851851,Generador,ABB,Y200,2067.0,2.5455555555555556
Planta Este,1,295.0,73.64,3.7,6.219166666666666,Motor,GE,Z300,4547.0,0.2972222222222222
Planta Norte,1,2935.0,85.485,4.449999999999999,13.253194444444444,Generador,Schneider,M400,3905.0,1.1330555555555555
Planta Oeste,1,361.0,116.99333333333334,2.3000000000000003,12.833981481481482,Compresor,ABB,X100,-100.0,0.9711111111111111
Planta Oeste,1,1324.0,107.78999999999999,2.915,26.99,Generador,Siemens,Z300,1250.0,1.8044444444444445
Planta Oeste,1,283.0,105.74,1.43,11.715833333333334,Transformador,ABB,Y200,3385.0,2.4316666666666666
Planta Este,1,971.0,111.84,2.145,16.149166666666666,Generador,ABB,Z300,1730.0,0.8802777777777778
Planta Sur,1,547.0,124.89,2.165,18.48111111111111,Motor,ABB,M400,3856.0,0.7338888888888889
Planta Norte,1,91.0,116.11000000000001,1.08,21.98472222222222,Compresor,Siemens,Y200,756.0,2.2983333333333333
Planta Sur,1,450.0,105.11,3.99,16.676388888888887,Transformador,GE,X100,592.0,1.2741666666666667
Planta Este,1,1839.0,100.50999999999999,0.515,26.3625,Motor,Schneider,M400,517.0,0.7783333333333333
Planta Sur,1,1359.0,60.54,2.29,16.14666666666667,Motor,ABB,X100,2331.0,2.766111111111111
Planta Este,1,252.0,147.59,1.65,4.781666666666666,Transformador,ABB,M400,755.0,0.8113888888888889
Planta Oeste,1,237.0,92.57,2.3225,12.366458333333334,Compresor,ABB,Y200,1643.0,2.7094444444444443
Planta Norte,1,765.0,99.735,2.8850000000000002,23.185277777777777,Compresor,GE,X100,605.0,0.9730555555555556
Planta Sur,1,1018.0,97.84,0.98,18.025694444444444,Transformador,Siemens,X100,4948.0,1.8666666666666667
Planta Oeste,1,385.0,106.33,2.83,16.4925,Compresor,Siemens,Z300,3902.0,2.5930555555555554
Planta Oeste,1,2148.0,93.37,1.0,23.90361111111111,Motor,Schneider,Z300,3933.0,2.1597222222222223
Planta Norte,0,884.0,101.276,2.226,16.389222222222223,Generador,Siemens,X100,953.0,1.0083333333333333
Planta Norte,0,2339.0,99.72,1.82,14.597777777777777,Generador,Schneider,Y200,529.0,1.9797222222222222
Planta Este,1,2668.0,130.38,4.64,3.9425,Compresor,ABB,Z300,1714.0,1.0197222222222222
Planta Este,1,451.0,75.97,0.78,19.331944444444446,Generador,Siemens,M400,1900.0,2.678611111111111
Planta Norte,1,2339.0,99.72,1.82,14.597777777777777,Generador,Schneider,Y200,529.0,1.9797222222222222
Planta Oeste,1,419.5,63.48,3.57,7.934166666666667,Compresor,GE,X100,637.0,1.6230555555555555
Planta Sur,1,419.5,63.48,3.57,7.934166666666667,Compresor,GE,X100,637.0,1.6230555555555555
Planta Este,1,884.0,101.276,2.226,16.389222222222223,Generador,Siemens,X100,953.0,1.0083333333333333
Planta Oeste,1,1053.0,57.68,1.16,2.442222222222222,Generador,Siemens,M400,3623.0,1.37
Planta Este,1,1156.0,102.52,3.14,15.779722222222222,Compresor,GE,M400,4929.0,1.6502777777777777
Planta Norte,1,389.0,114.70333333333333,2.3699999999999997,10.411388888888888,Generador,Siemens,Y200,464.0,2.5755555555555554
Planta Este,1,1344.0,53.33,4.39,3.448611111111111,Motor,GE,Z300,3261.0,1.0683333333333334
Planta Sur,1,683.0,96.39333333333332,1.3033333333333335,21.170833333333334,Compresor,Schneider,X100,4990.0,1.2394444444444443
Planta Norte,1,328.0,67.29,4.51,14.125277777777777,Transformador,Siemens,M400,1700.0,0.16305555555555556
Planta Norte,1,24.0,130.38,4.64,3.9425,Compresor,ABB,Z300,1714.0,1.0197222222222222
Planta Sur,1,221.0,90.13499999999999,0.705,4.29375,Compresor,GE,X100,132.0,1.565
Planta Oeste,1,228.0,72.13,1.5,25.518333333333334,Compresor,Siemens,Z300,2576.0,1.5583333333333333
Planta Oeste,1,62.0,124.89,2.165,18.48111111111111,Motor,ABB,M400,3856.0,0.7338888888888889
Planta Norte,1,243.0,131.115,4.2299999999999995,15.584166666666667,Motor,Siemens,X100,946.0,1.7019444444444445
Planta Norte,1,1230.0,110.47,1.05,27.028055555555557,Generador,ABB,M400,4134.0,2.4788888888888887
Planta Sur,1,785.0,52.11,3.15,5.920555555555556,Compresor,Siemens,Y200,521.0,2.216111111111111
Planta Oeste,1,1294.0,107.23,1.04,2.789722222222222,Compresor,GE,Z300,281.0,1.1766666666666667
Planta Oeste,1,147.0,277.88,1.12,15.116666666666667,Transformador,GE,Y200,4404.0,0.9458333333333333
Planta Norte,1,468.0,111.155,3.2750000000000004,23.41236111111111,Generador,GE,Z300,1650.0,1.495
Planta Este,0,1230.0,110.47,1.05,27.028055555555557,Generador,ABB,M400,4134.0,2.4788888888888887
Planta Oeste,1,1724.0,111.07,4.84,16.164722222222224,Motor,GE,Z300,131.0,2.206111111111111
Planta Oeste,1,63.0,57.68,1.16,2.442222222222222,Generador,Siemens,M400,3623.0,1.37
Planta Norte,1,512.0,79.22,2.49,14.163194444444445,Motor,GE,Z300,2945.0,1.0105555555555557
Planta Sur,1,1429.0,80.17,2.43,8.019305555555556,Transformador,ABB,Z300,2727.0,1.9427777777777777
Planta Sur,1,1055.0,108.75,1.4,13.353055555555555,Compresor,Schneider,Z300,4078.0,1.201111111111111
Planta Este,1,1302.0,66.97,0.58,5.235277777777778,Transformador,Schneider,M400,4310.0,2.4025
Planta Sur,1,540.0,133.495,1.6500000000000001,4.7276388888888885,Transformador,ABB,X100,4866.0,0.5063888888888889
Planta Oeste,1,60.0,72.13,1.5,25.518333333333334,Compresor,Siemens,Z300,2576.0,1.5583333333333333
Planta Sur,1,845.0,101.7625,2.9175,10.411597222222222,Motor,Schneider,M400,4523.0,1.0102777777777778
Planta Norte,1,769.0,59.05,2.53,25.00888888888889,Transformador,Siemens,X100,244.0,1.7658333333333334
Planta Norte,1,1241.0,135.08,4.79,8.523055555555555,Motor,Schneider,Y200,4521.0,0.4661111111111111
Planta Oeste,1,143.0,73.64,3.7,6.219166666666666,Motor,GE,Z300,4547.0,0.2972222222222222
Planta Norte,1,1518.0,92.52,4.2,0.03888888888888889,Transformador,Schneider,Y200,2232.0,0.6713888888888889
Planta Norte,0,60.0,72.13,1.5,25.518333333333334,Compresor,Siemens,Z300,2576.0,1.5583333333333333
Planta Oeste,1,172.0,131.6,1.37,9.9725,Compresor,ABB,Z300,4546.0,0.5725
Planta Norte,1,2041.0,89.07,3.103333333333333,14.419351851851852,Motor,Schneider,Y200,-100.0,0.3452777777777778
Planta Norte,1,1100.0,107.88499999999999,4.085,17.350694444444443,Motor,GE,Y200,4898.0,2.1772222222222224
Planta Este,1,1157.0,93.62,1.73,24.42652777777778,Transformador,ABB,Y200,3088.0,1.9013888888888888
Planta Norte,1,517.0,120.05,1.866666666666667,14.856296296296296,Motor,Schneider,Y200,1706.0,1.9491666666666667
Planta Sur,1,1980.0,101.02666666666666,2.6533333333333333,20.329444444444444,Transformador,Schneider,M400,3570.0,1.2016666666666667
Planta Norte,1,517.0,120.05,1.866666666666667,14.856296296296296,Motor,Schneider,Y200,1706.0,1.9491666666666667
Planta Sur,1,1330.0,94.34,3.355,10.627916666666666,Transformador,ABB,Y200,3445.0,1.4972222222222222
Planta Este,1,447.0,108.47,0.62,14.174722222222222,Compresor,Siemens,Y200,194.0,0.3616666666666667
Planta Sur,1,238.0,90.32,3.1566666666666663,9.538611111111111,Motor,ABB,Y200,4463.0,2.4591666666666665
Planta Este,1,1010.0,115.03,3.4299999999999997,10.972777777777777,Generador,ABB,Y200,-100.0,0.6941666666666667
Planta Oeste,1,750.0,79.035,3.025,12.74375,Compresor,Siemens,Z300,2569.0,1.6016666666666666
Planta Oeste,1,530.0,57.72,0.68,4.353055555555556,Compresor,GE,M400,3296.0,2.2933333333333334
Planta Norte,1,3120.0,104.29,1.39,26.442777777777778,Compresor,Siemens,Z300,1095.0,0.49805555555555553
Planta Norte,1,3026.0,128.77,4.87,14.231944444444444,Motor,ABB,X100,4741.0,0.43027777777777776
Planta Sur,1,506.0,88.83666666666666,1.38,17.298055555555557,Motor,ABB,Z300,1706.0,1.2375
Planta Sur,1,68.0,72.13,1.5,25.518333333333334,Compresor,Siemens,Z300,2576.0,1.5583333333333333
Planta Este,1,1082.0,102.79333333333334,2.14,12.16287037037037,Transformador,ABB,X100,1117.0,2.7744444444444443
Planta Sur,1,136.0,130.38,4.64,3.9425,Compresor,ABB,Z300,1714.0,1.0197222222222222
Planta Sur,1,1508.0,93.19999999999999,2.09,12.377777777777778,Transformador,Siemens,M400,540.0,2.486388888888889
Planta Sur,1,177.0,92.57,2.3225,12.366458333333334,Compresor,ABB,Y200,1643.0,2.7094444444444443
Planta Sur,1,428.0,94.63333333333333,3.0866666666666664,17.967777777777776,Motor,Schneider,X100,2315.0,0.8805555555555555
Planta Sur,1,945.0,98.43,2.4299999999999997,8.558333333333334,Transformador,GE,X100,4333.0,0.9016666666666666
Planta Norte,1,872.0,69.86,1.93,17.93861111111111,Motor,ABB,M400,1460.0,1.5877777777777777
Planta Oeste,1,2986.0,114.12,3.81,10.938611111111111,Transformador,Siemens,Y200,3835.0,2.118611111111111
Planta Sur,1,190.0,147.59,1.65,4.781666666666666,Transformador,ABB,M400,755.0,0.8113888888888889
Planta Sur,1,842.0,94.345,2.625,18.645694444444445,Motor,ABB,Y200,742.0,1.3488888888888888
Planta Este,1,190.0,99.735,2.8850000000000002,23.185277777777777,Compresor,GE,X100,605.0,0.9730555555555556
Planta Norte,1,874.0,109.265,3.31,5.297361111111111,Compresor,ABB,Z300,1337.0,1.6197222222222223
Planta Oeste,1,764.0,114.99,1.2,3.2883333333333336,Motor,ABB,Y200,2493.0,0.6430555555555556
Planta Sur,1,527.0,108.38,0.48,22.42222222222222,Generador,Siemens,X100,1372.0,2.705277777777778
Planta Oeste,1,791.0,78.61,2.36,12.960555555555555,Motor,Schneider,M400,465.0,2.738611111111111
Planta Este,1,665.0,92.725,2.5549999999999997,8.185694444444444,Transformador,Schneider,X100,994.0,2.6261111111111113
Planta Sur,1,890.0,116.07,2.94,18.212222222222223,Motor,GE,X100,182.0,0.2511111111111111
Planta Este,1,868.0,61.29,4.23,23.481666666666666,Compresor,Siemens,Z300,4203.0,1.8969444444444445
Planta Norte,1,1528.0,102.33500000000001,4.355,17.554861111111112,Motor,Schneider,M400,4597.0,1.0163888888888888
Planta Norte,1,2186.0,67.49666666666667,3.23,10.446944444444444,Transformador,Siemens,X100,2729.0,0.6136111111111111
Planta Sur,1,4864.0,87.03,2.94,22.094444444444445,Compresor,GE,Z300,1789.0,2.006388888888889
Planta Sur,1,588.0,51.06,3.46,20.364722222222223,Motor,Siemens,M400,4916.0,1.3627777777777779
Planta Sur,1,1527.0,145.78,2.85,6.3308333333333335,Compresor,Schneider,Z300,3400.0,0.7102777777777778
Planta Sur,1,3973.0,106.54400000000001,2.3619999999999997,14.952166666666667,Generador,ABB,Z300,1144.0,1.8211111111111111
Planta Este,1,2723.0,92.765,3.775,20.83361111111111,Transformador,ABB,M400,11976.5,0.40944444444444444
Planta Este,1,112.0,93.62,1.73,24.42652777777778,Transformador,ABB,Y200,3088.0,1.9013888888888888
Planta Este,1,284.0,114.205,4.545,13.633333333333333,Generador,Schneider,Y200,3138.0,1.775
Planta Oeste,1,340.0,121.0,1.225,12.210277777777778,Compresor,Schneider,M400,3407.0,1.4108333333333334
Planta Este,1,165.0,111.07,4.84,16.164722222222224,Motor,GE,Z300,131.0,2.206111111111111
Planta Norte,1,3171.0,85.14,2.03,19.877222222222223,Generador,Siemens,Z300,2462.0,2.3516666666666666
Planta Este,1,585.0,113.5525,1.7725,16.849444444444444,Compresor,ABB,Z300,1957.0,0.9644444444444444
Planta Oeste,1,41.0,61.29,4.23,23.481666666666666,Compresor,Siemens,Z300,4203.0,1.8969444444444445
Planta Sur,1,491.0,94.35,1.21,23.349722222222223,Generador,Siemens,Y200,1596.0,1.571388888888889
Planta Sur,1,614.0,85.396,3.036,15.553444444444445,Transformador,GE,X100,3728.0,2.2266666666666666
Planta Este,1,259.0,105.11,3.99,16.676388888888887,Transformador,GE,X100,592.0,1.2741666666666667
Planta Sur,1,2381.0,138.53,0.78,1.4819444444444445,Generador,ABB,M400,1536.0,0.5552777777777778
Planta Este,1,1048.0,75.42,3.0349999999999997,21.655833333333334,Transformador,GE,Z300,4980.0,1.7797222222222222
Planta Oeste,1,162.0,66.97,0.58,5.235277777777778,Transformador,Schneider,M400,4310.0,2.4025
Planta Sur,1,568.0,94.79333333333334,3.4766666666666666,17.031944444444445,Generador,ABB,Z300,2986.0,2.0541666666666667
Planta Norte,1,86.0,93.19999999999999,2.09,12.377777777777778,Transformador,Siemens,M400,540.0,2.486388888888889
Planta Sur,1,1808.0,119.97,4.89,4.91,Transformador,Schneider,Z300,4841.0,0.3411111111111111
Planta Oeste,1,443.0,98.99,2.3049999999999997,11.790277777777778,Generador,Siemens,X100,4231.0,2.5130555555555554
Planta Este,1,1085.0,82.22,4.755,4.9863888888888885,Transformador,GE,M400,-100.0,0.25472222222222224
Planta Sur,1,1234.0,98.33,3.09,6.394074074074075,Compresor,ABB,Z300,940.0,2.243888888888889
Planta Sur,1,292.0,105.74,1.43,11.715833333333334,Transformador,ABB,Y200,3385.0,2.4316666666666666
Planta Norte,1,823.0,113.55666666666667,4.253333333333333,12.66537037037037,Motor,ABB,M400,1407.0,1.7652777777777777
Planta Norte,1,465.0,122.63,4.28,19.45861111111111,Transformador,Schneider,Z300,907.0,1.456388888888889
Planta Oeste,1,124.0,79.035,3.025,12.74375,Compresor,Siemens,Z300,2569.0,1.6016666666666666
Planta Este,1,2345.0,128.875,0.55,10.253055555555555,Compresor,ABB,X100,1915.0,1.8258333333333334
Planta Sur,0,443.0,98.99,2.3049999999999997,11.790277777777778,Generador,Siemens,X100,4231.0,2.5130555555555554
Planta Sur,1,388.0,145.84,2.105,16.569861111111113,Transformador,GE,X100,4003.0,1.39
Planta Oeste,1,810.0,76.34,3.71,14.89861111111111,Motor,GE,Y200,1102.0,2.611111111111111
Planta Norte,1,17.0,79.035,3.025,12.74375,Compresor,Siemens,Z300,2569.0,1.6016666666666666
Planta Sur,1,544.0,71.51,1.07,26.731944444444444,Generador,Schneider,Z300,-100.0,1.8691666666666666
Planta Sur,1,913.0,123.32000000000001,4.37,12.878055555555555,Compresor,GE,X100,998.0,0.1922222222222222
Planta Oeste,1,901.0,85.15,4.36,5.899166666666667,Generador,ABB,Y200,731.0,0.9694444444444444
Planta Este,1,2269.0,96.1,4.4,23.036666666666665,Compresor,Schneider,X100,3572.0,1.7475
Planta Este,1,1836.0,58.47,3.8649999999999998,11.889444444444445,Compresor,GE,X100,11976.5,2.0388888888888888
Planta Este,1,351.0,58.26,3.97,20.253888888888888,Transformador,Siemens,Z300,855.0,1.0247222222222223
Planta Oeste,1,29.0,145.84,2.105,16.569861111111113,Transformador,GE,X100,4003.0,1.39
Planta Este,1,541.0,104.6,0.41,3.116111111111111,Generador,Schneider,Z300,3111.0,1.8480555555555556
Planta Sur,1,512.0,118.48,1.09,18.30361111111111,Transformador,Schneider,Z300,3504.0,1.9969444444444444
Planta Norte,1,354.0,111.91000000000001,1.2166666666666666,12.021851851851851,Generador,ABB,Y200,2067.0,2.5455555555555556
Planta Este,1,1418.0,86.25,3.97,19.169444444444444,Transformador,ABB,X100,1198.0,1.2169444444444444
Planta Norte,1,263.0,107.23,1.04,2.789722222222222,Compresor,GE,Z300,281.0,1.1766666666666667
Planta Norte,1,1429.0,54.28,1.07,15.384166666666667,Motor,Schneider,M400,11976.5,2.688888888888889
Planta Oeste,1,1102.0,101.494,3.03,16.351944444444445,Transformador,Schneider,X100,1197.0,1.6436111111111111
Planta Oeste,1,1195.0,91.19,5.89,18.93101851851852,Motor,ABB,X100,163.0,0.2980555555555556
Planta Oeste,1,1050.0,120.665,2.4749999999999996,19.573611111111113,Generador,Schneider,M400,3148.0,1.248888888888889
Planta Oeste,1,2536.0,122.78,0.23,7.068333333333333,Motor,ABB,Y200,3925.0,1.42
Planta Sur,1,312.0,67.29,4.51,14.125277777777777,Transformador,Siemens,M400,1700.0,0.16305555555555556
Planta Oeste,1,2263.0,104.93,1.09,9.67388888888889,Compresor,GE,Y200,1730.0,1.8952777777777778
Planta Oeste,1,281.0,277.88,1.12,15.116666666666667,Transformador,GE,Y200,4404.0,0.9458333333333333
Planta Este,1,3548.0,141.52,2.34,5.9275,Transformador,GE,M400,1166.0,1.48
Planta Norte,1,1553.0,85.485,4.515000000000001,13.569722222222222,Transformador,Schneider,Y200,3453.0,0.15694444444444444
Planta Oeste,1,417.0,92.38,2.245,15.888472222222223,Generador,GE,Y200,3960.0,2.6358333333333333
Planta Norte,1,2609.0,79.99,4.55,8.776944444444444,Transformador,Siemens,Y200,75.0,2.0527777777777776
Planta Norte,1,831.0,86.625,3.795,20.590416666666666,Generador,ABB,X100,4856.0,1.2019444444444445
Planta Oeste,1,384.0,60.54,2.29,16.14666666666667,Motor,ABB,X100,2331.0,2.766111111111111
Planta Sur,1,355.0,102.52,3.14,15.779722222222222,Compresor,GE,M400,4929.0,1.6502777777777777
Planta Oeste,1,724.0,103.87333333333333,1.7766666666666666,5.711018518518519,Motor,GE,Y200,1911.0,1.7077777777777778
