ID_Orden,ID_Equipo,Fecha,Tipo_Mantenimiento,Tiempo_Reparacion_Horas,Costo_Mantenimiento,Ubicacion
OT008779,E018,2039-01-13,Preventivo,6,3862,Planta Este
OT008780,E004,2039-01-14,Correctivo,31,2326,Planta Norte
OT008781,E003,2039-01-15,Correctivo,14,2073,Planta Norte
OT008782,E004,2039-01-16,Preventivo,34,4963,Planta Norte
OT008783,E005,2039-01-17,Preventivo,21,1098,Planta Sur
OT008784,E009,2039-01-18,Correctivo,6,2564,Planta Norte
OT008785,E013,2039-01-19,Correctivo,9,4969,Planta Este
OT008786,E003,2039-01-20,Preventivo,3,3159,Planta Este
OT008787,E018,2039-01-21,Correctivo,39,983,Planta Oeste
OT008788,E011,2039-01-22,Correctivo,21,2806,Planta Este
OT008789,E001,2039-01-23,Preventivo,35,1225,Planta Oeste
OT008790,E016,2039-01-24,Correctivo,44,1173,Planta Este
OT008791,E020,2039-01-25,Correctivo,11,4267,Planta Sur
OT008792,E017,2039-01-26,Correctivo,43,2982,Planta Norte
OT008793,E007,2039-01-27,Preventivo,27,1739,Planta Oeste
OT008794,E012,2039-01-28,Preventivo,21,2661,Planta Oeste
OT008795,E006,2039-01-29,Correctivo,38,3199,Planta Este
OT008796,E004,2039-01-30,Preventivo,30,693,Planta Oeste
OT008797,E007,2039-01-31,Correctivo,12,4802,Planta Norte
OT008798,E010,2039-02-01,Preventivo,20,2817,Planta Norte
OT008799,E005,2039-02-02,Preventivo,26,4118,Planta Norte
OT008800,E020,2039-02-03,Correctivo,6,1826,Planta Oeste
OT008801,E011,2039-02-04,Correctivo,26,2043,Planta Este
OT008802,E001,2039-02-05,Preventivo,30,1240,Planta Oeste
OT008803,E009,2039-02-06,Preventivo,31,4038,Planta Oeste
OT008804,E002,2039-02-07,Preventivo,7,2391,Planta Este
OT008805,E003,2039-02-08,Correctivo,15,1558,Planta Norte
OT008806,E020,2039-02-09,Preventivo,31,2625,Planta Oeste
OT008807,E004,2039-02-10,Correctivo,9,2783,Planta Norte
OT008808,E018,2039-02-11,Preventivo,33,1049,Planta Oeste
OT008809,E012,2039-02-12,Preventivo,32,1744,Planta Sur
OT008810,E010,2039-02-13,Correctivo,15,2315,Planta Norte
OT008811,E006,2039-02-14,Correctivo,26,1880,Planta Norte
OT008812,E001,2039-02-15,Preventivo,27,4341,Planta Sur
OT008813,E004,2039-02-16,Preventivo,32,4815,Planta Este
OT008814,E006,2039-02-17,Preventivo,23,1902,Planta Oeste
OT008815,E004,2039-02-18,Preventivo,15,2215,Planta Norte
OT008816,E017,2039-02-19,Correctivo,2,2141,Planta Sur
OT008817,E004,2039-02-20,Correctivo,43,3184,Planta Oeste
OT008818,E010,2039-02-21,Preventivo,27,2429,Planta Este
OT008819,E019,2039-02-22,Correctivo,14,4655,Planta Este
OT008820,E001,2039-02-23,Preventivo,12,2572,Planta Oeste
OT008821,E001,2039-02-24,Preventivo,35,2470,Planta Sur
OT008822,E018,2039-02-25,Preventivo,15,2366,Planta Este
OT008823,E015,2039-02-26,Correctivo,45,4223,Planta Sur
OT008824,E002,2039-02-27,Preventivo,33,4062,Planta Norte
OT008825,E015,2039-02-28,Correctivo,45,4913,Planta Este
OT008826,E013,2039-03-01,Correctivo,45,2475,Planta Sur
OT008827,E017,2039-03-02,Preventivo,11,2650,Planta Este
OT008828,E007,2039-03-03,Correctivo,24,2439,Planta Norte
OT008829,E019,2039-03-04,Correctivo,31,1740,Planta Sur
OT008830,E003,2039-03-05,Correctivo,16,4681,Planta Este
OT008831,E016,2039-03-06,Preventivo,32,4495,Planta Sur
OT008832,E004,2039-03-07,Preventivo,33,4305,Planta Este
OT008833,E001,2039-03-08,Correctivo,14,4584,Planta Oeste
OT008834,E005,2039-03-09,Preventivo,31,4130,Planta Sur
OT008835,E013,2039-03-10,Correctivo,13,2372,Planta Oeste
OT008836,E013,2039-03-11,Correctivo,24,2710,Planta Norte
OT008837,E013,2039-03-12,Correctivo,6,2354,Planta Sur
OT008838,E003,2039-03-13,Correctivo,31,3592,Planta Oeste
OT008839,E008,2039-03-14,Correctivo,42,4792,Planta Sur
OT008840,E007,2039-03-15,Preventivo,6,3574,Planta Norte
OT008841,E015,2039-03-16,Correctivo,30,1747,Planta Oeste
OT008842,E002,2039-03-17,Preventivo,35,563,Planta Este
OT008843,E014,2039-03-18,Correctivo,5,4679,Planta Este
OT008844,E016,2039-03-19,Preventivo,28,3940,Planta Este
OT008845,E020,2039-03-20,Correctivo,17,4426,Planta Oeste
OT008846,E015,2039-03-21,Correctivo,40,4918,Planta Sur
OT008847,E009,2039-03-22,Correctivo,47,4494,Planta Oeste
OT008848,E016,2039-03-23,Preventivo,46,4871,Planta Sur
OT008849,E019,2039-03-24,Preventivo,30,4513,Planta Este
OT008850,E003,2039-03-25,Correctivo,38,2024,Planta Norte
OT008851,E001,2039-03-26,Preventivo,32,1417,Planta Norte
OT008852,E010,2039-03-27,Preventivo,17,2025,Planta Oeste
OT008853,E018,2039-03-28,Preventivo,8,3525,Planta Norte
OT008854,E006,2039-03-29,Correctivo,23,4944,Planta Sur
OT008855,E015,2039-03-30,Preventivo,30,4067,Planta Norte
OT008856,E002,2039-03-31,Correctivo,31,1263,Planta Norte
OT008857,E004,2039-04-01,Correctivo,8,1881,Planta Oeste
OT008858,E016,2039-04-02,Preventivo,26,2379,Planta Este
OT008859,E001,2039-04-03,Preventivo,5,2648,Planta Este
OT008860,E013,2039-04-04,Preventivo,19,3835,Planta Oeste
OT008861,E007,2039-04-05,Preventivo,39,3933,Planta Norte
OT008862,E015,2039-04-06,Correctivo,17,3824,Planta Norte
OT008863,E010,2039-04-07,Preventivo,46,1545,Planta Norte
OT008864,E002,2039-04-08,Preventivo,34,4161,Planta Este
OT008865,E006,2039-04-09,Preventivo,28,4391,Planta Norte
OT008866,E001,2039-04-10,Preventivo,47,4447,Planta Oeste
OT008867,E018,2039-04-11,Correctivo,28,4365,Planta Este
OT008868,E007,2039-04-12,Correctivo,10,2140,Planta Oeste
OT008869,E002,2039-04-13,Correctivo,34,2002,Planta Este
OT008870,E008,2039-04-14,Correctivo,3,4232,Planta Sur
OT008871,E018,2039-04-15,Correctivo,10,3427,Planta Norte
OT008872,E016,2039-04-16,Preventivo,17,2728,Planta Norte
OT008873,E001,2039-04-17,Correctivo,38,2611,Planta Este
OT008874,E018,2039-04-18,Preventivo,43,2380,Planta Norte
OT008875,E001,2039-04-19,Preventivo,25,4618,Planta Sur
OT008876,E013,2039-04-20,Preventivo,6,2240,Planta Norte
OT008877,E002,2039-04-21,Correctivo,11,4567,Planta Sur
OT008878,E017,2039-04-22,Correctivo,47,619,Planta Oeste
OT008879,E006,2039-04-23,Preventivo,31,3372,Planta Sur
OT008880,E019,2039-04-24,Preventivo,5,1024,Planta Este
OT008881,E003,2039-04-25,Correctivo,11,4704,Planta Este
OT008882,E017,2039-04-26,Correctivo,23,2998,Planta Este
OT008883,E003,2039-04-27,Correctivo,41,771,Planta Oeste
OT008884,E004,2039-04-28,Preventivo,22,4154,Planta Sur
OT008885,E007,2039-04-29,Correctivo,10,1992,Planta Oeste
OT008886,E019,2039-04-30,Correctivo,3,3614,Planta Sur
OT008887,E004,2039-05-01,Preventivo,12,2713,Planta Este
OT008888,E007,2039-05-02,Correctivo,46,4698,Planta Sur
OT008889,E007,2039-05-03,Preventivo,28,3722,Planta Norte
OT008890,E004,2039-05-04,Preventivo,31,2383,Planta Este
OT008891,E016,2039-05-05,Correctivo,2,3047,Planta Norte
OT008892,E001,2039-05-06,Preventivo,47,2425,Planta Sur
OT008893,E002,2039-05-07,Preventivo,42,899,Planta Sur
OT008894,E015,2039-05-08,Correctivo,10,3236,Planta Sur
OT008895,E018,2039-05-09,Correctivo,34,1485,Planta Sur
OT008896,E010,2039-05-10,Correctivo,15,890,Planta Norte
OT008897,E018,2039-05-11,Correctivo,12,1646,Planta Sur
OT008898,E013,2039-05-12,Preventivo,14,1841,Planta Oeste
OT008899,E001,2039-05-13,Preventivo,38,3217,Planta Sur
OT008900,E016,2039-05-14,Preventivo,22,843,Planta Norte
OT008901,E020,2039-05-15,Preventivo,26,4579,Planta Este
OT008902,E013,2039-05-16,Correctivo,33,4913,Planta Oeste
OT008903,E003,2039-05-17,Correctivo,43,4318,Planta Sur
OT008904,E002,2039-05-18,Preventivo,35,678,Planta Este
OT008905,E016,2039-05-19,Preventivo,11,2906,Planta Norte
OT008906,E017,2039-05-20,Preventivo,24,1538,Planta Este
OT008907,E015,2039-05-21,Correctivo,2,2058,Planta Sur
OT008908,E014,2039-05-22,Preventivo,13,3786,Planta Este
OT008909,E019,2039-05-23,Preventivo,10,4404,Planta Norte
OT008910,E006,2039-05-24,Correctivo,15,1700,Planta Este
OT008911,E006,2039-05-25,Correctivo,13,3563,Planta Sur
OT008912,E006,2039-05-26,Correctivo,16,2984,Planta Este
OT008913,E020,2039-05-27,Correctivo,32,1861,Planta Sur
OT008914,E006,2039-05-28,Correctivo,36,1325,Planta Este
OT008915,E019,2039-05-29,Correctivo,35,2820,Planta Oeste
OT008916,E002,2039-05-30,Preventivo,23,1883,Planta Norte
OT008917,E005,2039-05-31,Preventivo,38,3425,Planta Sur
OT008918,E016,2039-06-01,Correctivo,32,2569,Planta Oeste
OT008919,E013,2039-06-02,Correctivo,24,921,Planta Norte
OT008920,E019,2039-06-03,Correctivo,6,3826,Planta Sur
OT008921,E010,2039-06-04,Correctivo,7,1971,Planta Norte
OT008922,E006,2039-06-05,Preventivo,44,3789,Planta Oeste
OT008923,E001,2039-06-06,Preventivo,29,3314,Planta Sur
OT008924,E017,2039-06-07,Correctivo,32,1648,Planta Oeste
OT008925,E001,2039-06-08,Correctivo,10,2579,Planta Norte
OT008926,E008,2039-06-09,Correctivo,33,3556,Planta Sur
OT008927,E002,2039-06-10,Preventivo,47,2211,Planta Sur
OT008928,E007,2039-06-11,Preventivo,25,1522,Planta Sur
OT008929,E015,2039-06-12,Preventivo,30,3230,Planta Oeste
OT008930,E005,2039-06-13,Correctivo,44,2951,Planta Oeste
OT008931,E010,2039-06-14,Preventivo,30,1153,Planta Oeste
OT008932,E004,2039-06-15,Correctivo,43,979,Planta Norte
OT008933,E010,2039-06-16,Preventivo,27,3032,Planta Oeste
OT008934,E017,2039-06-17,Correctivo,32,1616,Planta Sur
OT008935,E019,2039-06-18,Preventivo,25,523,Planta Norte
OT008936,E002,2039-06-19,Preventivo,34,1849,Planta Sur
OT008937,E009,2039-06-20,Correctivo,2,2416,Planta Este
OT008938,E005,2039-06-21,Preventivo,4,2271,Planta Este
OT008939,E006,2039-06-22,Correctivo,3,1247,Planta Este
OT008940,E012,2039-06-23,Correctivo,11,1153,Planta Sur
OT008941,E008,2039-06-24,Correctivo,47,4400,Planta Sur
OT008942,E015,2039-06-25,Preventivo,2,1081,Planta Oeste
OT008943,E001,2039-06-26,Correctivo,29,966,Planta Norte
OT008944,E013,2039-06-27,Preventivo,23,3317,Planta Norte
OT008945,E001,2039-06-28,Preventivo,32,4374,Planta Oeste
OT008946,E017,2039-06-29,Correctivo,33,3470,Planta Sur
OT008947,E020,2039-06-30,Preventivo,28,2653,Planta Oeste
OT008948,E004,2039-07-01,Correctivo,35,3409,Planta Este
OT008949,E018,2039-07-02,Preventivo,36,3294,Planta Este
OT008950,E009,2039-07-03,Preventivo,37,1848,Planta Este
OT008951,E002,2039-07-04,Preventivo,41,4025,Planta Este
OT008952,E012,2039-07-05,Correctivo,6,3213,Planta Sur
OT008953,E005,2039-07-06,Correctivo,46,1368,Planta Oeste
OT008954,E014,2039-07-07,Preventivo,20,2736,Planta Oeste
OT008955,E007,2039-07-08,Correctivo,38,3027,Planta Sur
OT008956,E004,2039-07-09,Preventivo,41,1189,Planta Sur
OT008957,E001,2039-07-10,Preventivo,31,4505,Planta Oeste
OT008958,E017,2039-07-11,Preventivo,19,2392,Planta Sur
OT008959,E006,2039-07-12,Correctivo,34,747,Planta Oeste
OT008960,E005,2039-07-13,Correctivo,47,3577,Planta Sur
OT008961,E020,2039-07-14,Correctivo,3,4919,Planta Este
OT008962,E011,2039-07-15,Correctivo,14,1445,Planta Norte
OT008963,E004,2039-07-16,Preventivo,9,1805,Planta Este
OT008964,E007,2039-07-17,Preventivo,26,3984,Planta Este
OT008965,E015,2039-07-18,Correctivo,13,4336,Planta Oeste
OT008966,E013,2039-07-19,Correctivo,13,1501,Planta Norte
OT008967,E015,2039-07-20,Preventivo,5,4899,Planta Este
OT008968,E010,2039-07-21,Preventivo,31,3250,Planta Este
OT008969,E009,2039-07-22,Correctivo,3,1216,Planta Norte
OT008970,E012,2039-07-23,Correctivo,40,1258,Planta Oeste
OT008971,E015,2039-07-24,Preventivo,33,2682,Planta Oeste
OT008972,E016,2039-07-25,Correctivo,24,1090,Planta Norte
OT008973,E018,2039-07-26,Preventivo,47,2926,Planta Sur
OT008974,E014,2039-07-27,Preventivo,26,562,Planta Este
OT008975,E004,2039-07-28,Correctivo,6,1984,Planta Norte
OT008976,E006,2039-07-29,Preventivo,11,904,Planta Este
OT008977,E001,2039-07-30,Correctivo,6,2436,Planta Oeste
OT008978,E007,2039-07-31,Correctivo,33,1298,Planta Norte
OT008979,E009,2039-08-01,Preventivo,8,2756,Planta Oeste
OT008980,E003,2039-08-02,Preventivo,32,2632,Planta Sur
OT008981,E002,2039-08-03,Correctivo,22,2630,Planta Norte
OT008982,E007,2039-08-04,Correctivo,33,2304,Planta Este
OT008983,E020,2039-08-05,Preventivo,22,1704,Planta Sur
OT008984,E005,2039-08-06,Preventivo,44,2926,Planta Oeste
OT008985,E007,2039-08-07,Correctivo,15,1301,Planta Sur
OT008986,E007,2039-08-08,Correctivo,17,1752,Planta Este
OT008987,E002,2039-08-09,Preventivo,7,3768,Planta Sur
OT008988,E005,2039-08-10,Preventivo,32,4894,Planta Este
OT008989,E017,2039-08-11,Preventivo,2,3356,Planta Oeste
OT008990,E016,2039-08-12,Correctivo,28,989,Planta Este
OT008991,E008,2039-08-13,Preventivo,45,3008,Planta Sur
OT008992,E020,2039-08-14,Correctivo,33,4517,Planta Este
OT008993,E005,2039-08-15,Preventivo,31,841,Planta Oeste
OT008994,E011,2039-08-16,Preventivo,46,2983,Planta Sur
OT008995,E018,2039-08-17,Preventivo,39,3631,Planta Oeste
OT008996,E003,2039-08-18,Correctivo,3,4397,Planta Oeste
OT008997,E003,2039-08-19,Correctivo,3,1765,Planta Sur
OT008998,E011,2039-08-20,Correctivo,9,3758,Planta Sur
OT008999,E007,2039-08-21,Preventivo,4,2157,Planta Oeste
OT009000,E002,2039-08-22,Preventivo,29,3677,Planta Este
OT009001,E013,2039-08-23,Correctivo,42,1611,Planta Sur
OT009002,E013,2039-08-24,Correctivo,11,2800,Planta Norte
OT009003,E020,2039-08-25,Correctivo,27,3895,Planta Sur
OT009004,E013,2039-08-26,Correctivo,25,3998,Planta Norte
OT009005,E016,2039-08-27,Correctivo,10,1229,Planta Norte
OT009006,E002,2039-08-28,Correctivo,34,2084,Planta Sur
OT009007,E009,2039-08-29,Correctivo,15,1453,Planta Oeste
OT009008,E003,2039-08-30,Preventivo,29,3112,Planta Este
OT009009,E017,2039-08-31,Correctivo,43,1844,Planta Norte
OT009010,E010,2039-09-01,Correctivo,12,997,Planta Sur
OT009011,E014,2039-09-02,Preventivo,14,2804,Planta Norte
OT009012,E009,2039-09-03,Preventivo,27,1378,Planta Este
OT009013,E015,2039-09-04,Correctivo,8,1391,Planta Norte
OT009014,E020,2039-09-05,Correctivo,32,3712,Planta Oeste
OT009015,E003,2039-09-06,Correctivo,41,2273,Planta Sur
OT009016,E012,2039-09-07,Preventivo,46,4353,Planta Norte
OT009017,E003,2039-09-08,Correctivo,30,1487,Planta Norte
OT009018,E008,2039-09-09,Correctivo,9,4958,Planta Sur
OT009019,E003,2039-09-10,Correctivo,28,2878,Planta Este
OT009020,E020,2039-09-11,Correctivo,42,3190,Planta Norte
OT009021,E011,2039-09-12,Correctivo,37,1777,Planta Oeste
OT009022,E003,2039-09-13,Correctivo,2,3932,Planta Norte
OT009023,E003,2039-09-14,Correctivo,9,2042,Planta Sur
OT009024,E015,2039-09-15,Correctivo,13,2035,Planta Norte
OT009025,E019,2039-09-16,Preventivo,9,1693,Planta Oeste
OT009026,E004,2039-09-17,Correctivo,18,2706,Planta Este
OT009027,E004,2039-09-18,Preventivo,29,2951,Planta Este
OT009028,E003,2039-09-19,Correctivo,20,997,Planta Este
OT009029,E016,2039-09-20,Correctivo,39,4733,Planta Sur
OT009030,E005,2039-09-21,Preventivo,12,3445,Planta Oeste
OT009031,E008,2039-09-22,Preventivo,7,4132,Planta Sur
OT009032,E017,2039-09-23,Preventivo,21,4683,Planta Este
OT009033,E001,2039-09-24,Correctivo,38,2154,Planta Norte
OT009034,E009,2039-09-25,Correctivo,8,2189,Planta Oeste
OT009035,E008,2039-09-26,Preventivo,6,4894,Planta Norte
OT009036,E020,2039-09-27,Preventivo,10,2941,Planta Oeste
OT009037,E017,2039-09-28,Preventivo,17,2746,Planta Oeste
OT009038,E016,2039-09-29,Preventivo,42,2251,Planta Norte
OT009039,E018,2039-09-30,Preventivo,24,2212,Planta Norte
OT009040,E013,2039-10-01,Correctivo,40,4656,Planta Sur
OT009041,E008,2039-10-02,Preventivo,6,1107,Planta Sur
OT009042,E014,2039-10-03,Preventivo,45,4659,Planta Oeste
OT009043,E004,2039-10-04,Preventivo,20,1097,Planta Este
OT009044,E002,2039-10-05,Preventivo,45,865,Planta Sur
OT009045,E010,2039-10-06,Correctivo,30,708,Planta Este
OT009046,E007,2039-10-07,Correctivo,5,2211,Planta Sur
OT009047,E013,2039-10-08,Correctivo,34,3588,Planta Este
OT009048,E003,2039-10-09,Correctivo,6,993,Planta Norte
OT009049,E016,2039-10-10,Preventivo,38,2191,Planta Sur
OT009050,E003,2039-10-11,Correctivo,8,3671,Planta Este
OT009051,E018,2039-10-12,Correctivo,17,3301,Planta Este
OT009052,E008,2039-10-13,Preventivo,40,2908,Planta Este
OT009053,E020,2039-10-14,Correctivo,33,794,Planta Este
OT009054,E003,2039-10-15,Correctivo,26,1491,Planta Este
OT009055,E006,2039-10-16,Correctivo,29,2125,Planta Norte
OT009056,E004,2039-10-17,Preventivo,16,4892,Planta Norte
OT009057,E005,2039-10-18,Preventivo,41,1112,Planta Sur
OT009058,E016,2039-10-19,Preventivo,20,1553,Planta Este
OT009059,E005,2039-10-20,Correctivo,22,1396,Planta Norte
OT009060,E018,2039-10-21,Correctivo,46,2412,Planta Sur
OT009061,E008,2039-10-22,Preventivo,12,4538,Planta Norte
OT009062,E011,2039-10-23,Preventivo,39,2915,Planta Este
OT009063,E005,2039-10-24,Correctivo,14,703,Planta Este
OT009064,E019,2039-10-25,Correctivo,46,1056,Planta Este
OT009065,E018,2039-10-26,Correctivo,12,3403,Planta Oeste
OT009066,E001,2039-10-27,Preventivo,2,621,Planta Norte
OT009067,E019,2039-10-28,Correctivo,31,4719,Planta Norte
OT009068,E013,2039-10-29,Correctivo,40,1595,Planta Sur
OT009069,E019,2039-10-30,Correctivo,12,2061,Planta Norte
OT009070,E016,2039-10-31,Correctivo,43,937,Planta Este
OT009071,E002,2039-11-01,Preventivo,24,2607,Planta Sur
OT009072,E010,2039-11-02,Correctivo,15,4266,Planta Norte
OT009073,E017,2039-11-03,Correctivo,28,3723,Planta Este
OT009074,E018,2039-11-04,Correctivo,17,4326,Planta Norte
OT009075,E014,2039-11-05,Correctivo,38,1978,Planta Norte
OT009076,E009,2039-11-06,Preventivo,45,4390,Planta Norte
OT009077,E019,2039-11-07,Correctivo,5,4260,Planta Oeste
OT009078,E008,2039-11-08,Correctivo,14,1163,Planta Oeste
OT009079,E017,2039-11-09,Preventivo,6,2270,Planta Sur
OT009080,E013,2039-11-10,Preventivo,3,4036,Planta Oeste
OT009081,E011,2039-11-11,Correctivo,34,1421,Planta Este
OT009082,E010,2039-11-12,Preventivo,32,3333,Planta Norte
OT009083,E003,2039-11-13,Correctivo,28,2023,Planta Este
OT009084,E008,2039-11-14,Correctivo,30,1404,Planta Este
OT009085,E016,2039-11-15,Preventivo,23,4263,Planta Este
OT009086,E009,2039-11-16,Correctivo,25,2824,Planta Oeste
OT009087,E011,2039-11-17,Preventivo,35,951,Planta Este
OT009088,E016,2039-11-18,Correctivo,40,1206,Planta Sur
OT009089,E008,2039-11-19,Preventivo,37,4005,Planta Sur
OT009090,E017,2039-11-20,Preventivo,16,3587,Planta Sur
OT009091,E004,2039-11-21,Preventivo,21,3900,Planta Sur
OT009092,E012,2039-11-22,Correctivo,13,3161,Planta Oeste
OT009093,E015,2039-11-23,Preventivo,2,2059,Planta Este
OT009094,E007,2039-11-24,Correctivo,35,683,Planta Sur
OT009095,E002,2039-11-25,Preventivo,22,768,Planta Oeste
OT009096,E020,2039-11-26,Preventivo,14,2606,Planta Sur
OT009097,E017,2039-11-27,Preventivo,9,4627,Planta Este
OT009098,E006,2039-11-28,Preventivo,46,618,Planta Oeste
OT009099,E015,2039-11-29,Preventivo,22,3913,Planta Este
OT009100,E018,2039-11-30,Correctivo,24,2792,Planta Oeste
OT009101,E005,2039-12-01,Correctivo,16,2726,Planta Este
OT009102,E019,2039-12-02,Preventivo,33,2518,Planta Sur
OT009103,E008,2039-12-03,Preventivo,31,1953,Planta Este
OT009104,E007,2039-12-04,Correctivo,25,2897,Planta Norte
OT009105,E017,2039-12-05,Preventivo,14,4194,Planta Oeste
OT009106,E013,2039-12-06,Preventivo,33,4537,Planta Norte
OT009107,E015,2039-12-07,Preventivo,19,1000,Planta Sur
OT009108,E019,2039-12-08,Preventivo,44,3973,Planta Sur
OT009109,E010,2039-12-09,Preventivo,5,1253,Planta Este
OT009110,E008,2039-12-10,Preventivo,12,1637,Planta Norte
OT009111,E017,2039-12-11,Preventivo,41,820,Planta Sur
OT009112,E016,2039-12-12,Preventivo,25,1503,Planta Norte
OT009113,E017,2039-12-13,Correctivo,14,1285,Planta Oeste
OT009114,E007,2039-12-14,Preventivo,30,1924,Planta Sur
OT009115,E012,2039-12-15,Correctivo,35,4306,Planta Norte
OT009116,E007,2039-12-16,Correctivo,13,4164,Planta Oeste
OT009117,E009,2039-12-17,Correctivo,15,2424,Planta Este
OT009118,E010,2039-12-18,Preventivo,29,4010,Planta Norte
OT009119,E001,2039-12-19,Correctivo,21,980,Planta Oeste
OT009120,E008,2039-12-20,Preventivo,43,1081,Planta Norte
OT009121,E012,2039-12-21,Preventivo,12,929,Planta Norte
OT009122,E017,2039-12-22,Correctivo,11,2846,Planta Sur
OT009123,E005,2039-12-23,Preventivo,30,4422,Planta Oeste
OT009124,E020,2039-12-24,Preventivo,14,2691,Planta Oeste
OT009125,E017,2039-12-25,Correctivo,20,1884,Planta Sur
OT009126,E008,2039-12-26,Correctivo,45,2927,Planta Norte
OT009127,E010,2039-12-27,Correctivo,37,767,Planta Oeste
OT009128,E006,2039-12-28,Preventivo,30,976,Planta Norte
OT009129,E017,2039-12-29,Preventivo,34,1055,Planta Norte
OT009130,E007,2039-12-30,Preventivo,3,3835,Planta Norte
OT009131,E012,2039-12-31,Correctivo,31,3903,Planta Este
OT009132,E017,2040-01-01,Preventivo,23,2285,Planta Oeste
OT009133,E015,2040-01-02,Preventivo,29,4591,Planta Oeste
OT009134,E004,2040-01-03,Correctivo,37,1911,Planta Norte
OT009135,E004,2040-01-04,Preventivo,16,609,Planta Norte
OT009136,E013,2040-01-05,Preventivo,25,2177,Planta Este
OT009137,E004,2040-01-06,Preventivo,8,1805,Planta Este
OT009138,E003,2040-01-07,Preventivo,45,3957,Planta Este
OT009139,E018,2040-01-08,Correctivo,29,3520,Planta Norte
OT009140,E010,2040-01-09,Preventivo,2,1760,Planta Norte
OT009141,E011,2040-01-10,Correctivo,45,4927,Planta Norte
OT009142,E006,2040-01-11,Correctivo,46,4497,Planta Sur
OT009143,E016,2040-01-12,Correctivo,3,4079,Planta Norte
OT009144,E001,2040-01-13,Correctivo,41,3794,Planta Sur
OT009145,E002,2040-01-14,Correctivo,20,4336,Planta Este
OT009146,E002,2040-01-15,Preventivo,21,1551,Planta Norte
OT009147,E019,2040-01-16,Preventivo,18,1703,Planta Norte
OT009148,E015,2040-01-17,Correctivo,5,1081,Planta Este
OT009149,E015,2040-01-18,Preventivo,41,3252,Planta Norte
OT009150,E018,2040-01-19,Correctivo,46,2358,Planta Este
OT009151,E019,2040-01-20,Correctivo,23,3190,Planta Sur
OT009152,E005,2040-01-21,Preventivo,34,2450,Planta Sur
OT009153,E017,2040-01-22,Correctivo,40,1813,Planta Sur
OT009154,E002,2040-01-23,Correctivo,31,4408,Planta Norte
OT009155,E011,2040-01-24,Correctivo,36,4805,Planta Este
OT009156,E004,2040-01-25,Preventivo,33,1101,Planta Norte
OT009157,E018,2040-01-26,Correctivo,2,4162,Planta Oeste
OT009158,E002,2040-01-27,Preventivo,9,1707,Planta Sur
OT009159,E008,2040-01-28,Correctivo,30,4342,Planta Este
